asset_id,link_id,physical_path,sha256,bytes,source_path,source_unit_id,assignment_path,assignment_stage,assignment_basis,reference_status,inspection_status,review_epoch,visual_role,source_status,risk_flags,original_resolution_status,transcription_status,candidate_ids,route_ids,evidence_statement,review_stage,reviewer,uncertainty
A001338,L000648,CHAPTERS/_page_599_Figure_1.jpeg,ed9f0e0653f2b7afd93de59cc95aa907d04414db51bda70c4d2e1de29865af90,201821,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003274,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001339,L000649,CHAPTERS/_page_600_Picture_9.jpeg,6f024aa00a268dc7ab324cc312b69bac459eaa25e88fbc6344967e4d1bed7cb3,4654,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003285,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001340,L000650,CHAPTERS/_page_601_Figure_3.jpeg,b399a348775c19e83066455f68d8be869e4b8b446f1d9231b1525afa6b2cc0f5,137817,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003289,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001341,L000651,CHAPTERS/_page_602_Figure_5.jpeg,439e71b80ca2645b97f249490308e436db49b69afd97781cb5bd5e22119325da,26204,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003294,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001342,L000652,CHAPTERS/_page_605_Picture_4.jpeg,1f4ed7e245f42f73d39346dad7e3641087cc8a9c5756edd0fbd3e9620e1e8dcf,13085,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003311,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001343,L000653,CHAPTERS/_page_606_Picture_4.jpeg,638eb85891ec4c136378ed0f4998fce2ce81187eb4825fc62fdeb88540aa4ba7,217453,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003315,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001344,L000654,CHAPTERS/_page_607_Figure_4.jpeg,2c00c052151af2955a40adbc15ab3d1d843c62ff76d84114c0151d2779d40a88,81933,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003319,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001345,L000655,CHAPTERS/_page_609_Block_Frequency_Panels.jpeg,2eae3f22577a012d78ff23500d0909dbda9f9bb1f7488794c57fa9450ccfd5f4,124607,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003331,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001346,L000656,CHAPTERS/_page_609_Picture_2.jpeg,a701cd6cd935009250ba7bd269517ffe382f60ddb4cb364b98fb5a2c1dd2eb37,7463,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003332,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001347,L000657,CHAPTERS/_page_612_Picture_2.jpeg,4c8698d6a3e201c7580b2b57382e75fcbff6c0cdfebff78db56678a285a55a2e,455367,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003349,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001348,L000658,CHAPTERS/_page_613_Picture_8.jpeg,a940debcae16f6f62c81f23ffae689a051bfd0ef85c89225972c8cee3d3d6a18,9170,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003358,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001349,L000659,CHAPTERS/_page_614_Vigenere_Example.jpeg,d70b0800e74e8b3e0fad54fce53882b01c503d542d4bf0421098c19779d883e5,154509,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003360,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001350,L000660,CHAPTERS/_page_615_Figure_6.jpeg,66ea888a0cf1d97ce51106d0484f777f1fa420f99057d7d94c6157f10c164a5d,29873,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003367,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001351,L000661,CHAPTERS/_page_615_Figure_7.jpeg,ad2e8458c178fbda320d91b7623426268fc10fa019a146f8266449fee1b57ab9,28710,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003368,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001352,L000662,CHAPTERS/_page_615_Figure_8.jpeg,186d149e16069f21e42ce8baaa69f475b5ebdb7c70b880b56d148208417814ee,29235,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003369,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001353,L000663,CHAPTERS/_page_616_Figure_4.jpeg,a3e50859768c7f1414640999ea59b0632fa901c6975652424825d57eb9b2a9aa,36961,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003373,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001354,L000664,CHAPTERS/_page_617_Figure_3.jpeg,0a909cfa5b0be0e02e51e630bf1f1e938051ffd7db6c24e01ca37ccf610a89e3,71431,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003377,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001355,L000665,CHAPTERS/_page_617_Figure_5.jpeg,0950f2f74e265aef2f5839b18fb54a08e3077800e3abe89c6c5fa80224fff66b,19775,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003378,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001356,L000666,CHAPTERS/_page_618_Figure_4.jpeg,bd1b6d90dfc2bb4748bca652186fe1f7d50eb7b797515c7131c781d30643f554,84271,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003385,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001357,L000667,CHAPTERS/_page_619_Figure_3.jpeg,f4ea4b4ebf2f6372f0357e7050f16e5a956eb01e1749e658ae77c55cdce075f0,67110,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003391,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001358,L000668,CHAPTERS/_page_619_Figure_4.jpeg,9302fa6e81fa797ad5614dc4b3cbd16c4a3a0416240ace6ca7182a44fedc8cde,35946,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003392,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001359,L000669,CHAPTERS/_page_620_Picture_4.jpeg,3b6faa3559925d881d0c9f127c56f1478a87b4a27ce6b3d9f481527d2a055937,64313,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003397,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001360,L000670,CHAPTERS/_page_621_Figure_5.jpeg,bf4f680253e387df81a948c63499f3d6c0c28b4e8d14cd0d1b1cc8799705cbda,126379,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003404,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001361,L000671,CHAPTERS/_page_622_Repetitive_Lookup.jpeg,eafe84c58f407037018b40e793df5a4e91c63a3cbb05450c9eaef8205e8e24a3,5938,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003411,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001362,L000673,CHAPTERS/_page_623_Coordinate_Grid.jpeg,2e0cc562508e2ba3848d57594a7df8da163c8558592c8dcfc3890edfa0ec52b6,432103,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003414,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001363,L000672,CHAPTERS/_page_623_Picture_1.jpeg,6b32debc0a3ae9ce898ac103f882137cce41c2ad91330e6dc92a6cc21849c618,37741,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003413,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001364,L000675,CHAPTERS/_page_623_Picture_3.jpeg,46077b731213938dc4838ff79baf87410e6ef521e586b77f99596300f7b61a1b,7901,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003416,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001365,L000674,CHAPTERS/_page_623_Substitution_Rules.jpeg,4a73df48897bf2c1fc18b705a567efa6b2f15d444fe61a1c53891888a8445eeb,7333,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003415,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001366,L000676,CHAPTERS/_page_624_Figure_3.jpeg,ac4c0b912be1c737915abc8497a3c8a2a5878bfd5140cf1066df4b1efdccbef7,208974,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003419,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001367,L000677,CHAPTERS/_page_626_Figure_2.jpeg,13dc9963c22b91d2dc2b7e5f644e10ed095a79b30f3750862b666c2b5751f807,52856,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003430,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001368,L000678,CHAPTERS/_page_626_Figure_3.jpeg,0d67fe1613ead4fba4efc0e40c5518358cff58263a6246172a06a2acbc987d46,62717,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003431,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001369,L000679,CHAPTERS/_page_628_Picture_1.jpeg,3dd2b3b3664a317e42ea7ff88da71aa7593bfaa15ea2fc7f3615f8a70c4c2f1b,240031,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003439,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001370,L000680,CHAPTERS/_page_629_Figure_1.jpeg,9f0c1bf2f9af5226d6d4170e5a03f31301c1119061f659fe7944f2d83abd7278,90125,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003444,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001371,L000681,CHAPTERS/_page_629_Multiplication_Rules.jpeg,f5ae6b30c235ba7d3f50e2efe06e289ecab08ce5030c3f8d2d19a216332ba671,138910,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003446,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001372,L000682,CHAPTERS/_page_631_Picture_4.jpeg,a6af8c6071e287d15f7257daa089ffa9321cd09e27ae4661c7f8554c20abfe7f,31267,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003454,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001373,L000683,CHAPTERS/_page_631_Picture_5.jpeg,d24ce5cc45a9a4e5693af17dda0a19eb8e03a2fd5dcf372c8a79a94e157a9024,25259,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003455,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001374,L000684,CHAPTERS/_page_631_Picture_7.jpeg,66252aab9bcbced1f65ed65a7625858f5e6ad71d4fa1548bf648f57988ba0ea9,16804,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003456,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001375,L000686,CHAPTERS/_page_632_Two_Step_Boolean_Rule_30.jpeg,107b5d8c30d67b0fb1703e92ca568f65bd7dc0879da19d62c0f71cbb79deb076,78509,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003461,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001376,L000685,CHAPTERS/_page_632_Two_Step_Boolean_Top.jpeg,61a9830e53f03b24364ff5a181489a0047f9d5e932d0ca415b5d65b105ff3f70,173012,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003460,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001377,L000687,CHAPTERS/_page_633_Figure_2.jpeg,227e2cd3e0473d1220af95d2a9283fff03f000485cc9c6bd84709766ee1be45a,301423,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003467,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001378,L000688,CHAPTERS/_page_634_Figure_3.jpeg,6a03e9c7010aab31ea33016ce278ad123088e7debbf90a74d3f52ebf6f8fe15c,175908,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003470,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001379,L000689,CHAPTERS/_page_639_Picture_7.jpeg,497d2ee497e3da006956dd0ffff84259dca3702d3b9f3c1c6d6ca5c0a0c6cc25,66952,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,U003506,CHAPTERS/10-Processes-of-Perception-and-Analysis.md,14,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001380,L000690,CHAPTERS/_page_652_Picture_0.jpeg,2c8e8786086d845c76b22be879139d0a2513d81337c203b4abce733e86e33aa6,12786,CHAPTERS/11-The-Notion-of-Computation.md,U003580,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001381,L000692,CHAPTERS/_page_653_Picture_10.jpeg,ea83cd5a37f60261431542a9a4135152ad1e98b8e5bfc3fcb40a4d43f3e942f2,4787,CHAPTERS/11-The-Notion-of-Computation.md,U003596,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001382,L000691,CHAPTERS/_page_653_Picture_9.jpeg,1d3731e0ab851505dd84ee6932ec9c9c73eeb3a961a973d0f403d8cb95df2594,46258,CHAPTERS/11-The-Notion-of-Computation.md,U003595,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001383,L000693,CHAPTERS/_page_654_Figure_3.jpeg,f7656b466108f348f56b68de36d7cf0c56f322f493947254c2d98c9df01c03c8,145529,CHAPTERS/11-The-Notion-of-Computation.md,U003600,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001384,L000694,CHAPTERS/_page_655_Picture_2.jpeg,dab813a83346cb454e431045292306dcafbfc75e99f4c8301db2086ff1e6eed9,223092,CHAPTERS/11-The-Notion-of-Computation.md,U003604,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001385,L000695,CHAPTERS/_page_656_Figure_5.jpeg,798dc7b5d0f91cdf447b1b619b8d798b1f85dd2189b7d0a0cd8aff3878a7e13d,15070,CHAPTERS/11-The-Notion-of-Computation.md,U003610,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001386,L000696,CHAPTERS/_page_656_Figure_6.jpeg,abda0f2c4742048bc00b5a6f6373ebf5898b4735693272c27b04e07eb4f84457,15772,CHAPTERS/11-The-Notion-of-Computation.md,U003611,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001387,L000697,CHAPTERS/_page_656_Figure_7.jpeg,5ce54fc503579c6c2ca46de984b9c06333291c1a80647ee1587f403328727914,14740,CHAPTERS/11-The-Notion-of-Computation.md,U003612,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001388,L000698,CHAPTERS/_page_656_Figure_8.jpeg,b0e7ab4fe80380b4cb34138ab509f223ce8aa7db56603efc91804e0ffe563732,12211,CHAPTERS/11-The-Notion-of-Computation.md,U003613,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001389,L000699,CHAPTERS/_page_656_Picture_13.jpeg,4101e591ef034f1952c57bb5ff69e9f06ee2978ed002e9765d8c7ec475dc8712,10411,CHAPTERS/11-The-Notion-of-Computation.md,U003618,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001390,L000700,CHAPTERS/_page_656_Picture_14.jpeg,843302d0735ffcb57ab97723c7a35bccbfb75334c0a770f3986eb32b89af21f2,11207,CHAPTERS/11-The-Notion-of-Computation.md,U003619,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001391,L000701,CHAPTERS/_page_656_Picture_16.jpeg,6ecf7decd6bfb7dac5774c43a31a03d9fe826d58b9ecf767b687a33b4fb2b3af,11572,CHAPTERS/11-The-Notion-of-Computation.md,U003621,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001392,L000704,CHAPTERS/_page_660_Figure_4.jpeg,c4e50c9439f005ddf7399b41390f0760eda09de3e4fc7677b5d108009026fbd0,5767,CHAPTERS/11-The-Notion-of-Computation.md,U003650,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001393,L000702,CHAPTERS/_page_660_Picture_1.jpeg,9483f4ba260e94760dd5259cf2acd61947031f7e999a914b8ee00b0318a3901b,367101,CHAPTERS/11-The-Notion-of-Computation.md,U003647,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001394,L000703,CHAPTERS/_page_660_Picture_2.jpeg,4bbe65f8e0e63494ae10ca1d00db9f971bda2cf7e9bc0f426f620046d5156555,17530,CHAPTERS/11-The-Notion-of-Computation.md,U003648,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001395,L000705,CHAPTERS/_page_661_Picture_2.jpeg,4b4e8ac41ddead68ab3ee60444410eb850d6f56667a54bd078933582885bc267,376244,CHAPTERS/11-The-Notion-of-Computation.md,U003651,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001396,L000706,CHAPTERS/_page_661_Picture_4.jpeg,4f9b4611222a79061c5df6029e4497b10edc0b732b4a30f7740093df0d3b7577,7383,CHAPTERS/11-The-Notion-of-Computation.md,U003653,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001397,L000707,CHAPTERS/_page_661_Picture_5.jpeg,6c09d914af363ed21360f250a47cee027c76de15e34076100e6d3b2c33c69209,23838,CHAPTERS/11-The-Notion-of-Computation.md,U003654,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001398,L000708,CHAPTERS/_page_662_Picture_1.jpeg,aeecccaedcda879a9b6f5de4f173f977e06cae439de661fda857f1326f306a7b,373433,CHAPTERS/11-The-Notion-of-Computation.md,U003655,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001399,L000709,CHAPTERS/_page_662_Picture_2.jpeg,f44a638e3ffb2f922be801eb11dcc74b05d84c8efccf426e02f62f47abab70f5,22396,CHAPTERS/11-The-Notion-of-Computation.md,U003656,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001400,L000710,CHAPTERS/_page_662_Picture_4.jpeg,7e36bf96e254609d50681d194bcb9a88889bf08fd0a4429466416d7bafc85564,7321,CHAPTERS/11-The-Notion-of-Computation.md,U003658,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001401,L000711,CHAPTERS/_page_663_Picture_3.jpeg,7332d36ff9db7abbe06ddee443cdfa7145ceb553194e5daecdbd8875e08803f0,246020,CHAPTERS/11-The-Notion-of-Computation.md,U003661,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001402,L000712,CHAPTERS/_page_664_Picture_1.jpeg,40caeb84a05bfb8b4b50c5ff72127463c1bac2b63aa54d69322320cbb4362c3a,212251,CHAPTERS/11-The-Notion-of-Computation.md,U003663,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
A001403,L000713,CHAPTERS/_page_664_Picture_3.jpeg,b78bf610653b2db43a54ba7b67469df3ab208f4ec2073fa04820b1b0c35ca6d0,6797,CHAPTERS/11-The-Notion-of-Computation.md,U003665,CHAPTERS/11-The-Notion-of-Computation.md,15,LIVE_MARKDOWN_REFERENCE,REFERENCED,PENDING,,,,[],NOT_REVIEWED,NOT_APPLICABLE,[],[],,,,
